 (1.792306863937424666e+01+0.000000000000000000e+00j)
 (-1.875818108628806824e+00-2.034762872870787387e+00j)
 (1.077529534333381278e-01-7.269221528015102685e+00j)
 (4.733281935306052901e+00+5.986625358037734657e+00j)
 (4.338032713509338278e-01+3.642097699742725680e+00j)
 (2.078415906302378602e+00+3.701606364604089539e+00j)
 (2.659186339130906740e-01+9.747365558344704084e+00j)
 (-7.318640146968213855e-02-6.267429188210210000e+00j)
 (3.637649060485831143e+00+1.075718812086969933e+01j)
 (6.691094155769642171e+00-7.075924940132864549e+00j)
 (3.460352471615441239e+00-7.821208667164471606e+00j)
 (1.074745534877585840e-01-1.254617638201167562e-01j)
 (2.148089640017134982e+00-2.939791300866664958e+00j)
 (-1.811710830150896623e-01-1.106663407354510742e+00j)
 (7.879282876895049581e-01+1.940276321943033366e+01j)
 (-6.296329897242372908e+00-3.454869396910638102e+00j)
 (-3.981261197872045798e-01+7.716302510157605710e+00j)
 (1.235769155942301190e+00+6.108051178933060044e+00j)
 (-2.073235688795542764e+00+3.079237404353024843e+00j)
 (-3.583646321686554614e+00+7.794027581111985903e+00j)
 (-2.806077722487875903e+00+5.374094068282945891e+00j)
 (1.120158280265457051e+01+2.615721242545030911e+00j)
 (-5.828845904062399441e+00+1.514257789318584280e+01j)
 (-4.683348675004590511e-01+1.227050924553535083e+01j)
 (-1.612188274214931827e-01+5.436209252050157481e+00j)
 (4.928134768134677657e+00-1.152198257949311611e+01j)
 (1.000422669319364910e-01-1.387774078925065702e+01j)
 (1.081101491857134533e+01+8.498363408984825895e-01j)
 (9.076880968172432729e-01-2.148194610846641872e+00j)
 (-2.142204012209409481e+00-2.925544122262222935e+00j)
 (-4.465164406670407260e+00-2.164683149170070209e-01j)
 (5.696393138038265747e+00+1.165477067065698868e-01j)
 (9.700812020804637115e+00+0.000000000000000000e+00j)
 (5.696393138038265747e+00-1.165477067065689987e-01j)
 (-4.465164406670406372e+00+2.164683149170061327e-01j)
 (-2.142204012209409481e+00+2.925544122262223823e+00j)
 (9.076880968172429398e-01+2.148194610846641872e+00j)
 (1.081101491857134533e+01-8.498363408984839218e-01j)
 (1.000422669319368518e-01+1.387774078925065879e+01j)
 (4.928134768134677657e+00+1.152198257949311433e+01j)
 (-1.612188274214931827e-01-5.436209252050157481e+00j)
 (-4.683348675004599393e-01-1.227050924553535083e+01j)
 (-5.828845904062400329e+00-1.514257789318584280e+01j)
 (1.120158280265457051e+01-2.615721242545030911e+00j)
 (-2.806077722487876791e+00-5.374094068282945003e+00j)
 (-3.583646321686554614e+00-7.794027581111986791e+00j)
 (-2.073235688795544096e+00-3.079237404353026619e+00j)
 (1.235769155942300745e+00-6.108051178933061820e+00j)
 (-3.981261197872045798e-01-7.716302510157605710e+00j)
 (-6.296329897242372020e+00+3.454869396910637658e+00j)
 (7.879282876895044030e-01-1.940276321943033366e+01j)
 (-1.811710830150898843e-01+1.106663407354511186e+00j)
 (2.148089640017134982e+00+2.939791300866665402e+00j)
 (1.074745534877594721e-01+1.254617638201169783e-01j)
 (3.460352471615440795e+00+7.821208667164471606e+00j)
 (6.691094155769643947e+00+7.075924940132865437e+00j)
 (3.637649060485831143e+00-1.075718812086969933e+01j)
 (-7.318640146968435900e-02+6.267429188210211777e+00j)
 (2.659186339130898968e-01-9.747365558344705860e+00j)
 (2.078415906302378602e+00-3.701606364604088206e+00j)
 (4.338032713509335503e-01-3.642097699742725680e+00j)
 (4.733281935306052901e+00-5.986625358037735545e+00j)
 (1.077529534333385719e-01+7.269221528015103573e+00j)
 (-1.875818108628807268e+00+2.034762872870787387e+00j)
