 (5.757541857607934617e+03+0.000000000000000000e+00j)
 (5.595524044110788964e-14-2.664535259100375697e-15j)
 (3.143041382713818166e-13+0.000000000000000000e+00j)
 (5.151434834260726348e-14+7.105427357601001859e-15j)
 (-9.392486788328824332e-14+0.000000000000000000e+00j)
 (-1.065814103640150279e-14-1.776356839400250465e-15j)
 (-1.197930643570543907e-13-2.486899575160350651e-14j)
 (-2.381428387820960779e-14+1.776356839400250465e-15j)
 (2.078337502098293044e-13+0.000000000000000000e+00j)
 (-3.552713678800500929e-15-3.552713678800500929e-15j)
 (-1.421085471520200372e-14+7.105427357601001859e-15j)
 (-1.665334536937734811e-16-5.551115123125782702e-17j)
 (2.664535259100375697e-14+0.000000000000000000e+00j)
 (-3.885780586188047891e-15+2.220446049250313081e-15j)
 (1.620925615952728549e-14+7.105427357601001859e-15j)
 (7.105427357601001859e-15+1.776356839400250465e-15j)
 (3.330669073875469621e-16+0.000000000000000000e+00j)
 (5.773159728050814010e-15-5.329070518200751394e-15j)
 (3.552713678800500929e-15-3.552713678800500929e-15j)
 (-1.243449787580175325e-14-1.065814103640150279e-14j)
 (-5.329070518200751394e-15-1.776356839400250465e-15j)
 (7.105427357601001859e-15-7.993605777301127091e-15j)
 (8.881784197001252323e-15-4.973799150320701301e-14j)
 (3.552713678800500929e-15+1.065814103640150279e-14j)
 (-1.221245327087672194e-15+1.776356839400250465e-15j)
 (7.105427357601001859e-15-7.105427357601001859e-15j)
 (-6.661338147750939243e-15+2.131628207280300558e-14j)
 (3.552713678800500929e-15-4.440892098500626162e-16j)
 (-4.440892098500626162e-16+0.000000000000000000e+00j)
 (2.664535259100375697e-15+1.776356839400250465e-15j)
 (-1.776356839400250465e-15-5.551115123125782702e-15j)
 (0.000000000000000000e+00-4.440892098500626162e-16j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)
 (1.776356839400250465e-15+0.000000000000000000e+00j)
 (0.000000000000000000e+00-6.661338147750939243e-16j)
 (-2.664535259100375697e-15+3.552713678800500929e-15j)
 (1.332267629550187849e-15+8.881784197001252323e-16j)
 (0.000000000000000000e+00+3.996802888650563546e-15j)
 (-1.110223024625156540e-15+1.421085471520200372e-14j)
 (8.881784197001252323e-15+7.105427357601001859e-15j)
 (-1.221245327087672194e-15-1.776356839400250465e-15j)
 (-1.554312234475219157e-15-1.065814103640150279e-14j)
 (5.151434834260726348e-14-4.973799150320701301e-14j)
 (0.000000000000000000e+00+7.105427357601001859e-15j)
 (-1.776356839400250465e-15-1.776356839400250465e-15j)
 (3.552713678800500929e-15+7.105427357601001859e-15j)
 (-8.881784197001252323e-16+1.243449787580175325e-14j)
